datetime,microsec,label,impulses, pax,pay,paz,pzx,pzy,pzz,pmx,pmy,pmz, bax,bay,baz,bzx,bzy,bzz,bmx,bmy,bmz
Tue May 16 21:29:03 2023,712057,0,0,0.004944,-0.011292,0.958435, 0.194397,0.814972,0.650482, 0.070420,-0.006860,0.003220, -0.070801,-0.132690,1.017517, -9.435730,21.548157,4.329071, 0.287840,-0.079660,0.289380
Tue May 16 21:29:03 2023,771941,0,0,0.018127,-0.006104,0.957336, -0.261688,0.530853,0.306549, 0.070980,-0.010780,0.004480, -0.078674,-0.130615,1.013794, -9.443207,20.755615,3.207550, 0.291060,-0.080640,0.288960
Tue May 16 21:29:03 2023,831542,0,0,0.020142,-0.010986,0.955688, -0.620575,-0.276642,0.127106, 0.072520,-0.006020,0.002800, -0.084656,-0.129517,1.004761, -9.450684,20.568695,2.459869, 0.286300,-0.081620,0.295960
Tue May 16 21:29:03 2023,891338,0,0,0.014343,-0.010254,0.954895, -0.859833,-0.897217,-0.373840, 0.072800,-0.011900,0.004760, -0.079346,-0.138794,1.016724, -9.532928,19.686432,1.697235, 0.287700,-0.081060,0.300580
Tue May 16 21:29:03 2023,938394,0,0,-0.004272,-0.003784,0.949951, -0.224304,-1.570129,-0.373840, 0.075460,-0.003780,0.001960, -0.072815,-0.153564,1.018860, -9.652557,19.626617,1.906586, 0.289660,-0.082040,0.286720
Tue May 16 21:29:03 2023,985463,0,0,-0.015869,0.001770,0.942017, 0.493469,-1.039276,-0.029907, 0.069160,-0.006860,0.006580, -0.061462,-0.147217,1.024780, -9.734802,20.187378,2.871094, 0.292040,-0.084420,0.286020
Tue May 16 21:29:04 2023,044989,0,0,-0.016418,0.008911,0.937500, 0.515900,-0.171967,-0.104675, 0.067900,-0.004060,0.006580, -0.063782,-0.138000,1.025391, -9.435730,20.456543,3.446808, 0.288260,-0.083720,0.287980
Tue May 16 21:29:04 2023,104580,0,0,0.020996,-0.001831,0.956299, 0.067291,0.381317,-0.284119, 0.064960,-0.007700,0.004620, -0.079773,-0.133606,1.013062, -9.248810,20.994873,5.615082, 0.290780,-0.078260,0.287420
Tue May 16 21:29:04 2023,164079,0,0,0.018738,-0.010559,0.952820, 0.104675,0.194397,-0.254211, 0.065940,-0.008260,0.001400, -0.085022,-0.126099,1.004700, -9.510498,20.703278,3.072968, 0.287140,-0.080780,0.296520
Tue May 16 21:29:04 2023,223698,0,0,0.019470,-0.008667,0.957214, 0.134583,-1.278534,-0.276642, 0.066500,-0.008120,0.001120, -0.082336,-0.132385,1.012268, -9.555359,19.574280,1.981354, 0.285740,-0.084700,0.292320
Tue May 16 21:29:04 2023,283278,0,0,-0.001953,-0.002014,0.951294, -0.149536,-1.592560,0.097198, 0.066360,-0.006860,0.005040, -0.063782,-0.141785,1.023193, -9.293671,19.948120,1.966400, 0.286300,-0.081060,0.297500
Tue May 16 21:29:04 2023,342895,0,0,-0.023743,0.003662,0.933533, -0.074768,-1.046753,-0.186920, 0.068880,-0.002940,-0.011900, -0.063110,-0.146912,1.024841, -9.488068,20.179901,2.422485, 0.287980,-0.081900,0.292040
Tue May 16 21:29:04 2023,389998,0,0,0.000488,-0.001160,0.950378, 0.328979,-0.403748,-0.463562, 0.067340,-0.006020,0.003920, -0.072449,-0.127563,1.019409, -9.585266,20.501404,2.586975, 0.289940,-0.082320,0.290500
Tue May 16 21:29:04 2023,437072,0,0,0.007446,-0.018799,0.944336, 0.643005,-0.269165,-0.104675, 0.072660,-0.008680,0.000700, -0.078552,-0.134888,1.011597, -9.607697,20.493927,2.901001, 0.296660,-0.082600,0.299600
Tue May 16 21:29:04 2023,496553,0,0,0.010620,-0.009705,0.951660, 0.239258,-0.321503,-0.171967, 0.063140,-0.008120,0.011760, -0.076904,-0.136658,1.013916, -9.517975,20.157471,3.050537, 0.291480,-0.083440,0.296660
Tue May 16 21:29:04 2023,556150,0,0,0.004089,-0.003174,0.953857, 0.351410,-0.433655,-0.134583, 0.069440,-0.006440,0.004620, -0.069336,-0.140137,1.023193, -9.480591,20.621033,3.155212, 0.288540,-0.085960,0.301140
Tue May 16 21:29:04 2023,615776,0,0,0.000122,-0.000977,0.952698, 0.052338,-0.142059,-0.381317, 0.073220,-0.008260,0.004200, -0.070923,-0.140442,1.018311, -9.660034,20.538788,2.871094, 0.294280,-0.080780,0.299460
Tue May 16 21:29:04 2023,675295,0,0,0.002319,-0.007690,0.951233, -0.216827,-0.044861,-0.284119, 0.067340,-0.007420,0.006440, -0.079773,-0.154114,1.014221, -9.510498,20.538788,3.117828, 0.289100,-0.077700,0.289100
Tue May 16 21:29:04 2023,734896,0,0,0.008179,-0.007019,0.952637, -0.112152,0.127106,0.179443, 0.069020,-0.003220,0.004200, -0.073425,-0.136353,1.015137, -9.256287,20.628510,3.222504, 0.294420,-0.081060,0.291340
Tue May 16 21:29:04 2023,794656,0,0,0.011536,-0.006714,0.957947, 0.059814,-0.022430,-0.291595, 0.075460,-0.000280,0.001400, -0.074951,-0.132996,1.002502, -9.585266,20.404205,2.766418, 0.295400,-0.079800,0.291900
Tue May 16 21:29:04 2023,841911,0,0,0.010803,-0.004395,0.960999, -0.231781,-0.373840,-0.314026, 0.073500,-0.003080,0.003500, -0.076599,-0.134216,1.018311, -9.517975,20.404205,2.833710, 0.292040,-0.080080,0.293720
Tue May 16 21:29:04 2023,889072,0,0,0.000671,-0.000732,0.946960, -0.179443,-0.231781,-0.157013, 0.073920,-0.002380,0.003920, -0.070801,-0.138062,1.022400, -9.600220,20.583649,3.147736, 0.291900,-0.077000,0.289520
Tue May 16 21:29:04 2023,948554,0,0,0.002014,-0.001526,0.941223, -0.059814,-0.179443,-0.044861, 0.068460,-0.007280,0.000560, -0.070923,-0.138000,1.018921, -9.473114,20.830383,2.938385, 0.293440,-0.076720,0.291340
Tue May 16 21:29:05 2023,008214,0,0,0.001892,-0.004395,0.951477, -0.067291,-0.366364,-0.224304, 0.072520,-0.002940,0.003360, -0.078674,-0.137878,1.020447, -9.308624,20.493927,2.998199, 0.293720,-0.082320,0.290780
Tue May 16 21:29:05 2023,067839,0,0,0.004944,-0.002258,0.940613, 0.104675,-0.426178,-0.149536, 0.069020,-0.001400,0.002240, -0.076660,-0.136780,1.017517, -9.360962,20.493927,2.915955, 0.293860,-0.078120,0.293860
Tue May 16 21:29:05 2023,127455,0,0,-0.002625,-0.005005,0.946838, 0.179443,-0.426178,-0.127106, 0.069440,-0.003780,-0.000700, -0.068054,-0.136292,1.019653, -9.420776,20.269623,2.975769, 0.297500,-0.079940,0.294280
Tue May 16 21:29:05 2023,186923,0,0,0.002563,-0.003357,0.944031, 0.000000,-0.396271,-0.067291, 0.072660,-0.005460,0.010360, -0.070129,-0.123840,1.021606, -9.458160,20.508881,2.990723, 0.295960,-0.077140,0.286440
Tue May 16 21:29:05 2023,246385,0,0,0.003052,-0.005005,0.949036, 0.246735,-0.231781,-0.321503, 0.067620,-0.004480,0.009800, -0.071838,-0.137207,1.019592, -9.420776,20.284576,3.072968, 0.292320,-0.080780,0.287840
Tue May 16 21:29:05 2023,293509,0,0,0.005920,-0.003418,0.945557, 0.037384,-0.575714,-0.590668, 0.071400,-0.001400,0.012180, -0.075439,-0.133911,1.011719, -9.607697,20.149994,2.751465, 0.295120,-0.084420,0.293020
Tue May 16 21:29:05 2023,340565,0,0,0.011902,-0.005493,0.951599, -0.044861,-0.874786,-0.665436, 0.064960,-0.006440,0.013580, -0.082336,-0.133423,1.011353, -9.652557,20.149994,2.489777, 0.294140,-0.081620,0.291340
Tue May 16 21:29:05 2023,399949,0,0,0.001587,-0.002014,0.950134, -0.029907,-0.852356,-0.209351, 0.068180,-0.008820,0.008400, -0.076050,-0.137817,1.019714, -9.473114,20.127563,2.332764, 0.293580,-0.082320,0.293580
Tue May 16 21:29:05 2023,459437,0,0,0.001099,-0.002991,0.945190, 0.029907,-1.196289,-0.119629, 0.062160,-0.005180,0.017500, -0.069031,-0.138672,1.021729, -9.383392,20.471497,2.444916, 0.294000,-0.080640,0.297640
Tue May 16 21:29:05 2023,519053,0,0,-0.003235,-0.000366,0.952393, 0.142059,-0.553284,-0.179443, 0.067340,-0.003080,0.008960, -0.072327,-0.141235,1.026001, -9.390869,20.344391,2.841187, 0.292880,-0.081620,0.297220
Tue May 16 21:29:05 2023,578633,0,0,-0.003113,-0.000854,0.942871, 0.037384,-0.246735,-0.104675, 0.065240,-0.007140,0.004620, -0.073486,-0.137878,1.017700, -9.532928,20.583649,2.811279, 0.293580,-0.080640,0.293020
Tue May 16 21:29:05 2023,638232,0,0,0.004028,-0.006287,0.948730, -0.029907,-0.463562,-0.216827, 0.067620,-0.005740,0.012320, -0.076599,-0.142761,1.013916, -9.428253,20.508881,2.930908, 0.293160,-0.079520,0.296240
Tue May 16 21:29:05 2023,696104,0,0,0.003540,-0.004028,0.953735, 0.575714,-0.904694,-0.246735, 0.066220,0.000000,0.005740, -0.070740,-0.139771,1.017090, -9.398346,20.785522,3.342133, 0.294840,-0.079240,0.290780
Tue May 16 21:29:05 2023,743172,0,0,-0.001221,-0.002625,0.955383, 0.702820,-0.508423,-0.351410, 0.066640,-0.003780,0.003080, -0.065918,-0.139587,1.023010, -9.510498,20.725708,3.558960, 0.296800,-0.083860,0.288960
Tue May 16 21:29:05 2023,790254,0,0,-0.003601,0.004089,0.952026, 0.269165,0.171967,-0.276642, 0.066080,-0.006720,0.004480, -0.068970,-0.132568,1.027832, -9.555359,20.815430,3.693542, 0.297360,-0.077980,0.290080
Tue May 16 21:29:05 2023,850242,0,0,0.003113,0.003418,0.953613, -0.134583,0.388794,-0.104675, 0.069580,0.000140,0.001400, -0.078491,-0.125549,1.029968, -9.525452,21.009827,3.723450, 0.298760,-0.079940,0.297920
Tue May 16 21:29:05 2023,909829,0,0,0.017700,-0.007202,0.956848, -0.785065,-0.052338,-0.037384, 0.065100,-0.003500,0.002800, -0.088867,-0.130432,1.005554, -9.301147,20.635986,2.272949, 0.292880,-0.080500,0.292040
Tue May 16 21:29:05 2023,969425,0,0,0.013184,-0.010437,0.958313, -0.261688,-0.927124,0.044861, 0.067620,-0.002800,0.009380, -0.078613,-0.137268,1.012024, -9.772186,19.791107,1.973877, 0.295540,-0.076860,0.294140
Tue May 16 21:29:06 2023,029035,0,0,-0.004639,-0.003906,0.945679, -0.119629,-1.428070,-0.381317, 0.069020,-0.006580,0.007840, -0.062622,-0.149353,1.022095, -9.577789,19.716339,1.899109, 0.293720,-0.077280,0.284760
Tue May 16 21:29:06 2023,088643,0,0,-0.037231,0.005066,0.938416, 0.149536,-0.553284,-0.186920, 0.065100,-0.002240,0.007700, -0.060547,-0.150940,1.029602, -9.331055,20.277100,3.244934, 0.291760,-0.076860,0.289520
Tue May 16 21:29:06 2023,143398,0,0,-0.002808,0.002502,0.943726, 0.269165,0.209351,-0.388794, 0.065380,-0.005180,0.003220, -0.070007,-0.133789,1.020020, -9.832001,21.129456,3.379517, 0.294840,-0.073780,0.289100
Tue May 16 21:29:06 2023,190500,0,0,0.016235,-0.005005,0.958008, 0.089722,0.336456,-0.149536, 0.063700,-0.011200,-0.000840, -0.078796,-0.126892,1.009521, -9.308624,20.905151,3.491669, 0.293300,-0.075320,0.297220
Tue May 16 21:29:06 2023,237549,0,0,0.019897,-0.008423,0.953613, -0.089722,-0.201874,0.194397, 0.068460,-0.004480,0.011620, -0.085022,-0.124634,1.005798, -9.704895,20.695801,2.721558, 0.290640,-0.077840,0.294280
Tue May 16 21:29:06 2023,297122,0,0,0.008118,-0.010437,0.945190, -0.299072,-0.844879,-0.067291, 0.067060,-0.005880,0.008260, -0.070801,-0.140991,1.014099, -9.704895,19.865875,2.063599, 0.290360,-0.082040,0.285320
Tue May 16 21:29:06 2023,356748,0,0,-0.010620,0.002380,0.944763, 0.029907,-1.091614,-0.179443, 0.074200,-0.006300,0.003500, -0.063721,-0.147827,1.024719, -9.884338,20.097656,2.594452, 0.294980,-0.078680,0.289520
Tue May 16 21:29:06 2023,416256,0,0,-0.006958,-0.000244,0.948120, 0.366364,-0.186920,-0.209351, 0.077280,-0.004480,0.019460, -0.063965,-0.140625,1.021179, -9.660034,20.606079,3.155212, 0.294280,-0.077420,0.281960
Tue May 16 21:29:06 2023,475838,0,0,0.006104,-0.004150,0.943481, -0.082245,0.224304,-0.209351, 0.066780,-0.001820,0.016520, -0.075989,-0.134644,1.016296, -9.271240,20.979919,3.110352, 0.292880,-0.077140,0.288540
Tue May 16 21:29:06 2023,535450,0,0,0.010681,-0.004761,0.943726, -0.254211,-0.119629,-0.059814, 0.069440,-0.005180,0.009240, -0.083191,-0.128418,1.008728, -9.383392,18.908844,3.244934, 0.293440,-0.077560,0.287280
Tue May 16 21:29:06 2023,586521,0,0,0.009705,-0.003662,0.952087, -0.418701,-0.485992,0.089722, 0.072800,-0.006020,0.017220, -0.076660,-0.131836,1.015320, -9.450684,20.426636,2.235565, 0.292460,-0.079940,0.289800
Tue May 16 21:29:06 2023,633582,0,0,0.001648,-0.002991,0.943420, -0.216827,-1.076660,-0.231781, 0.066500,-0.004900,0.014280, -0.072083,-0.135498,1.017517, -9.532928,20.112610,1.981354, 0.293580,-0.076580,0.284900
Tue May 16 21:29:06 2023,684398,0,0,-0.007385,-0.004578,0.949829, -0.022430,-1.114044,-0.328979, 0.065240,0.000000,0.012880, -0.068298,-0.148438,1.021484, -9.570312,20.336914,2.542114, 0.290220,-0.078260,0.284900
Tue May 16 21:29:06 2023,744016,0,0,-0.018433,0.003235,0.929382, 0.134583,-0.261688,-0.231781, 0.066220,-0.003500,0.014840, -0.068115,-0.147888,1.023315, -9.645081,20.449066,3.342133, 0.289380,-0.075180,0.287700
Tue May 16 21:29:06 2023,803668,0,0,-0.003418,0.000305,0.945312, 0.119629,0.284119,0.119629, 0.067760,0.001260,0.012880, -0.072510,-0.132507,1.017395, -9.301147,20.860291,3.469238, 0.292740,-0.080220,0.288260
Tue May 16 21:29:06 2023,863251,0,0,0.014954,-0.006287,0.952148, -0.029907,-1.659851,-0.157013, 0.069160,-0.003780,0.012460, -0.081909,-0.127747,1.012512, -9.428253,20.621033,3.192596, 0.294840,-0.079380,0.285320
Tue May 16 21:29:06 2023,923084,0,0,0.017700,-0.004517,0.943665, -0.186920,-0.500946,-0.157013, 0.068460,-0.000280,0.012320, -0.081726,-0.130981,1.010559, -9.428253,20.284576,2.467346, 0.296940,-0.079240,0.291340
Tue May 16 21:29:06 2023,982888,0,0,-0.007751,0.001404,0.936340, -0.224304,-0.770111,-0.022430, 0.065380,-0.003920,0.018480, -0.067810,-0.146606,1.020691, -9.607697,20.149994,2.631836, 0.295960,-0.079660,0.289380
Tue May 16 21:29:07 2023,030028,0,0,-0.011536,0.001709,0.943115, 0.029907,-0.493469,-0.097198, 0.068740,0.001820,0.011340, -0.063049,-0.144897,1.024536, -9.473114,20.486450,2.848663, 0.289800,-0.083020,0.287140
Tue May 16 21:29:07 2023,077096,0,0,-0.005554,-0.000732,0.941711, 0.276642,-0.127106,-0.426178, 0.066640,0.001400,0.016100, -0.067993,-0.140564,1.023376, -9.360962,20.449066,2.863617, 0.291340,-0.079380,0.286160
Tue May 16 21:29:07 2023,131149,0,0,0.010193,-0.003601,0.946228, 0.127106,-0.029907,-0.209351, 0.063840,-0.004760,0.009660, -0.077393,-0.130554,1.029358, -9.495544,20.800476,3.117828, 0.293860,-0.079940,0.292320
Tue May 16 21:29:07 2023,190709,0,0,0.016479,-0.009827,0.939636, 0.059814,-0.142059,-0.104675, 0.065940,-0.001540,0.009520, -0.075012,-0.133362,1.011047, -9.368439,20.396729,2.826233, 0.289240,-0.082040,0.294700
Tue May 16 21:29:07 2023,250310,0,0,-0.002991,0.001221,0.951172, -0.059814,-0.695343,-0.074768, 0.068040,-0.000140,0.004620, -0.074585,-0.139099,1.019226, -9.405823,20.247192,2.669220, 0.292320,-0.081900,0.282800
Tue May 16 21:29:07 2023,309962,0,0,-0.007385,-0.000732,0.944031, 0.284119,-0.725250,-0.186920, 0.067200,0.001120,0.004060, -0.068726,-0.143127,1.021484, -9.480591,20.232239,2.586975, 0.290220,-0.077700,0.296100
Tue May 16 21:29:07 2023,369553,0,0,-0.003418,0.000244,0.948181, 0.119629,-0.560760,-0.426178, 0.071260,-0.003220,-0.003360, -0.069580,-0.138062,1.019287, -9.630127,20.351868,3.072968, 0.292320,-0.080360,0.287560
Tue May 16 21:29:07 2023,429156,0,0,0.000977,-0.003296,0.955017, -0.037384,-0.089722,-0.381317, 0.070420,-0.003220,0.000560, -0.075012,-0.137329,1.019226, -9.473114,20.740662,3.484192, 0.296660,-0.083860,0.285460
Tue May 16 21:29:07 2023,476217,0,0,0.007935,-0.003296,0.938110, 0.022430,-0.044861,-0.149536, 0.069860,0.001400,0.002940, -0.077515,-0.133179,1.016418, -9.203949,20.785522,3.282318, 0.293440,-0.076860,0.291480
Tue May 16 21:29:07 2023,523276,0,0,0.012695,-0.005249,0.952271, 0.224304,-0.426178,-0.044861, 0.068180,-0.004760,0.002940, -0.075134,-0.130981,1.016174, -9.375916,20.464020,3.043060, 0.294280,-0.079240,0.290780
Tue May 16 21:29:07 2023,579449,0,0,0.016357,-0.009888,0.950867, -0.082245,-0.657959,-0.201874, 0.069020,-0.000140,0.003360, -0.076660,-0.137512,1.014465, -9.458160,20.262146,2.429962, 0.288820,-0.083020,0.291480
Tue May 16 21:29:07 2023,639046,0,0,-0.001953,0.000610,0.949463, 0.276642,-0.695343,-0.007477, 0.068180,0.001120,0.013860, -0.069763,-0.139893,1.021423, -9.630127,20.493927,2.930908, 0.290080,-0.079800,0.284200
Tue May 16 21:29:07 2023,698555,0,0,-0.006714,0.000854,0.939331, 0.403748,-0.411224,-0.373840, 0.066780,-0.003640,0.006160, -0.066711,-0.142700,1.016846, -9.764709,20.202332,2.616882, 0.288680,-0.072660,0.298060
Tue May 16 21:29:07 2023,758207,0,0,0.006042,-0.000793,0.953491, 0.059814,-0.657959,-0.209351, 0.065940,0.003360,0.014560, -0.077271,-0.133728,1.015442, -9.585266,20.478973,2.557068, 0.290640,-0.082460,0.292460
Tue May 16 21:29:07 2023,817842,0,0,0.015564,-0.021179,0.950073, 0.231781,-1.046753,-0.164490, 0.063980,-0.001400,0.007420, -0.081055,-0.131958,1.010742, -9.517975,20.419159,2.190704, 0.292600,-0.084980,0.293020
Tue May 16 21:29:07 2023,877428,0,0,0.009216,-0.004700,0.946777, -0.179443,-1.390686,-0.007477, 0.060900,-0.001120,0.004900, -0.073120,-0.141846,1.010925, -9.517975,20.052795,1.996307, 0.298760,-0.082600,0.290640
Tue May 16 21:29:07 2023,924500,0,0,-0.016541,0.003479,0.936829, 0.261688,-1.375732,-0.067291, 0.064540,0.004900,0.016660, -0.067566,-0.144592,1.021912, -9.802094,19.858398,2.100983, 0.288680,-0.088620,0.297220
Tue May 16 21:29:07 2023,971667,0,0,-0.017761,0.003601,0.928040, 0.373840,-0.605621,0.022430, 0.068740,0.001820,0.013020, -0.065979,-0.147949,1.023987, -9.697418,20.277100,2.803802, 0.294840,-0.075740,0.290500
Tue May 16 21:29:08 2023,029985,0,0,-0.012329,0.005005,0.946594, 0.201874,-0.074768,-0.276642, 0.069020,0.001120,0.012040, -0.073853,-0.125732,1.020752, -9.622650,20.770569,3.259888, 0.293440,-0.074760,0.290640
Tue May 16 21:29:08 2023,089569,0,0,0.005371,-0.002319,0.952942, 0.194397,0.179443,-0.157013, 0.063280,-0.005460,0.014000, -0.076416,-0.137207,1.016785, -9.577789,21.114502,5.547791, 0.297640,-0.077420,0.295820
Tue May 16 21:29:08 2023,149156,0,0,0.010071,-0.007019,0.947449, 0.007477,0.224304,-0.299072, 0.066780,-0.004340,0.012880, -0.083130,-0.131531,1.015625, -9.465637,20.860291,3.170166, 0.293300,-0.081620,0.294420
Tue May 16 21:29:08 2023,208671,0,0,0.015625,-0.004150,0.941101, -0.441132,-0.082245,-0.097198, 0.065380,-0.002520,0.014000, -0.080261,-0.132935,1.014099, -9.562836,20.591125,2.826233, 0.296800,-0.085820,0.291480
Tue May 16 21:29:08 2023,268182,0,0,0.004089,-0.007751,0.947083, -0.254211,-0.889740,0.082245, 0.066920,-0.000700,0.013580, -0.071472,-0.142761,1.017395, -9.450684,19.806061,2.362671, 0.300300,-0.078260,0.295120
